Postovani, sa Vaseg racuna su naplaceni naknada i vrednost Express dopune u iznosu od 67 dinara. Vas mts|0
Promocija Internet 7 dana 200 MB (125din) je aktivirana 05-06-2015 u 21:37 i automatski se obnavlja. Stanje na *105#. Odjava na *100# ili NET125STOP na 687 najkasnije do 22h u danu isticanja promocije.|0
Propusteni pozivi 2:  0659839838 22:20h 06.06.2015   062436525 19:05h 06.06.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Reklo bi se da nema busa|0
Ja cu pesaka,zakasnila sam!|1
Gde si zakasnila? Ja cekam bus|0
Aj ako ti ne dodje ides sa mnom|0
Vidim da ste me zvali? Nisam primetila, ton utisan|0
Super ponuda! Za 149din dobijas 79 minuta u mts mrezi ili 79 SMS poruka u Srbiji, na 7 dana. Na *100# kupi nove dodatke Uzmi minute i Uzmi poruke. Odjava 6560|1
Pretplata za promociju Internet 7 dana 200 MB (125din) istice 12.06.2015. i bice automatski obnovljena ukoliko imate dovoljan iznos kredita.|0
Hej, kako si? Je l' iole pomazu lekovi? :)|1
E, ne pijem one lekove vise, sad pijem neke druge, al je bolje, to definitivno...misim, i dalje boli, al manje, bio sam i na magnetnoj rezonanci i kako stvari stoje ne umirem :) mada, i dalje zazirem od kompa, cim malo sednem, odma zaboli, a cim malo iskuliram prodje...i tako, kako tebi ide projekat i to?|1
Drago mi je da si bolje :) da znas, projekat je zapecacen, samo alphaiomega imamo pristup a branko ne. Nmg da ti kucam sto, ako imas minute mozemo se cuti|1
Promocija Internet 7 dana 200 MB (125din) je istekla. Pratite aktuelne promocije na*100#. Vas mts|0
Brano, jel' si pocela kriptografiju? Jel' su dobre one beleske od prosle godine, ili si trazila nesto drugo?|0
Nisam krenula da ucim, posle pismenog cu, iz knjige verovatno|0
Mislim za pismeni.|0
Propusten poziv:  0603354629 15:03h 14.06.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Ahaaaa...pa da, iz beleski, drugo i nemam :/|-1
Brano,ostacu kuci veceras,nije mi bas najbolje,a i obecala sam Kici da cu da budem sa njim|0
Vas kredit je dopunjen sa 200,00 din i vazi do 14.06.2016. Platite po dobijanju slipa. TID:18509017361180. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Dodatak 79 SMS je aktiviran 15-06-2015 u 21:17, vazi 7 dana i automatski se obnavlja. Odjava na *100# ili STOPPO1 na 687, najkasnije do 22h u danu isticanja dodatka. Stanje na *138#|0
Brano,ostacu kuci veceras,nije mi bas najbolje,a i obecala sam Kici da cu da budem sa njim|0
Propusten poziv:  066465759 21:59h 15.06.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Propusteni pozivi 2: 2: 066465759 17:56h 16.06.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Jagiceva, tako?|0
Postovani, na Vas racun 10319264000 je uplaceno 8.400,00 RSD. Vasa Banka.|0
U jagicevoj je kripto?|0
Jao izvini, ja tek sad ovo video...pa u rasporedu pise jagic, a neko obavestenje o promeni nisam video...|0
Ja ne izlazim danas. Nadam se da si nasla, nisam video odmah poruku. :/|-1
Hehe nema veze hvala svakako :D|1
Nema veze, sve je ok, hvala svakako!|1
Kako si uradila ispit? :)|1
Kredit alarm! Besplatno SMS obavestenje kada pripejd kredit dostigne iznos nizi od 50 din. Prijavi se na *100# u delu Dodatno/Ostalo ili posalji ALARM na 2030.|1
Solidno, svakako bolje nego IP :D|1
Ja sam slobodnjak da znas...mozemo se cuti bilo kad|0
Na mob, posto nisam kod kuce|0
Hah, jao taj IP... -.- ja sam ga ostavio za jun2|-1
Pesaka? :-)|1
Necu ici ipak, ne stizem, lepo se provedi :)|1
Ok :-*|1
Postovani, na Vas racun 10319264000 je uplaceno 1.200,00 RSD. Vasa Banka.|0
Hoces na karneval cveca u Belu Crkvu 26-tog?|0
Mislim da necu moci, bolje da ne obecam nista :) kako je bilo juce?|1
Pa onako,radili smo setnje|0
Promocija 79 SMS na 7 dana istice 21.06.2015. u 23:59 i bice automatski obnovljena ukoliko imate dovoljan iznos kredita.|0
Promocija 79 SMS na 7 dana (149 din) je istekla. Pratite aktuelne promocije na*100#. Vas mts|0
Uplacena Vam je Express dopuna od 60,00 din. Iznos dopune uz naknadu od 7,20 din. bice naplacen kada budete imali dovoljno kredita. Molimo Vas dopunite kredit.|1
Propusten poziv:  066465759 11:11h 22.06.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Zovi me ako hoces, trebalo bi da sam dostupna|0
Ja necu moci danas na ples,jos sam na poslu. :-(|-1
Dopunom od 250 i vise dinara na kioscima Moj Kiosk, dobijate poene koje mozete da zamenite za odredjene proizvode u ponudi kioska. Info: kiosci i mts.rs/dopuna|0
Vas kredit je dopunjen sa 200,00 din i vazi do 21.06.2016. Platite po dobijanju slipa. TID:18200702297048. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Postovani, sa Vaseg racuna su naplaceni naknada i vrednost Express dopune u iznosu od 67 dinara. Vas mts|0
Hoces da setamo Mazu veceras? Nemam vise kr, ako hoces/mozes zovi, u bg sam|0
Ako hoces, zvrcni|0
Oprosti, nisam cula|0
Brankaaaaaaaaaa, planiraj za subotu da navratis do mene. ;)|1
Ohoo obavezno! :))|1
Necu ici na ples,ne mogu da stignem,jos radim...|0
Gridzi, srecan rodjendan! Da do narednog zavrsis master, nadjes dobar posao, neku finu devojcicu... a od narednog cemo zelje za dalje :D :D|1
Hvala ti Brankaaaaaaaaaa! :D Obecavam da ce do tada master biti gotov, a za ostalo nije potpuno do mene. :D Vidjamo se u subotu, nemoj da zaboravis! ;)|1
Hej zvace te sutra iz one firme. Javio mi je drug sad, zvace te verovatno direktor.|0
Iz koje firme Sale? Ja sam ti poslala cv ali mi nisi nista dalje objasnio o cemu se radi|0
Bakson se zove na Senjaku se nalaze traze nekog ko zna Javu.|0
Vas kredit je dopunjen sa 200,00 din i vazi do 24.06.2016. Platite po dobijanju slipa. TID:18509017813976. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Hej, su te zvali sad iz one firme? Bakson|0
Nc, koja je to firma, i rasta su te zvali, za neki intervju, sta?|0
Pa ono sto nas je valjda Sale preporucio. Kaze: dodjite sad. Reko - ne mogu. Ta neka: e pa onda nista. Ma aj cao|0
E, jes, sa sivi nisam njima ni poslo, a sad trazim poso, vis, mogao bih sad da im posaljem....jel privodis kraju Amere?|0
Ma da, gotovo jos pre neki dan, vrti se. Al nije kraj, izgleda da ce biti posla za jos koji mesec. Nezgodno mi vako preko sms. Nisi pri viberu?|0
Ustedi u romingu u Evropi! Ovog leta opusteno pricaj i salji SMS u preko 30 drzava uz Evropa roming pakete. Info i kupovina na *100# i 0800/100 100. Odjava 6560|1
Ej Brano,danas je ipak zadnji dan...nisam ni ja platila,zamolila sam Zlaju da svrati da mu dam pare,jedva sam se skrpila..|0
Stizes, Brankic?|0
Aha mozes polako da silazis ;)|1
Sisao :-)|1
Branka ja sam kod jece hoces da ja tebe negde oko pola 8 pokupim :-D?|1
Propusten poziv:  066412732 19:23h 27.06.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Dobar dan Antale, Branislava je, iz pocetnicke grupe. Da li ste ovih dana u sali? Nisam izmirila obaveze za ovaj mesec. Veliki pozdrav|0
Imas li slucajno vremena za vajber?|0
Htela sam nesto da ti predlozim. Ostala mi je jos jedna funkcionalnost. Obzirom da su mi tek danas poslali materijal, nije frka ako probijem rok, ali ja bih da zavrsim ovo sto pre i htela sam da te pitam za pomoc. Po tvojim uslovima, naravno|0
Sad se probudih, aj na skajp, viber me nesto zeza|0
Ako hoces da se cujemo...|0
Ja ti malopre poslao poruku na viber|0
Nisam kod kuce, nemam net. Tu pise sve?|0
Postovani, stanje Vaseg racuna 10319264000 na dan 30/06/15 iznosi 9.182,90 RSD.Raspolozivi iznos je 8.583,90 RSD.Vasa Banka|0
Propusten poziv:  +38268323014 17:09h 01.07.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Propusteni pozivi 3: 2: 0645622051 17:50h 01.07.2015   0690306704 17:43h 01.07.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Vesna ja nisam trenutno kod kuce ali bicu uskoro, nadam se da niste dolazili, ja zaboravila da Vam napisem|0
Ja kod kuce pa kad Vam odgovara|0
Da li si mozda slobodna?|0
Nisam, pomazem mami.. Sto? :)|1
Ma Rasa je poludeo, sav je natekao, izgubio je dete i nema kud s mlekom.vec pet dana ne prestaje da mijauce.vodila bih ga kod veterinara al mi malo komplikovano|-1
Propusten poziv:  0631778157 12:51h 02.07.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
:/ Mozes da pozoves za savet da ih pitas... Il eventualno za sat vremena?|-1
Ma ne mora odmah, javis kad si slobodna? Hvala ti puno|0
Branka ja bih dosao u 8 kod tebe, al cu u 10 otici, tako da cu ja doci ovako da vas vidim, necu na rostilj, necu stici :-D|1
Propusten poziv:  0645622051 19:19h 02.07.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Brankaaaaaaaa, ja cu mozda kasniti 10-15 minuta. :p|1
Nasao sam cumur. Donosim|0
Propusten poziv:  0645622051 18:28h 03.07.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Propusten poziv:  0631778157 18:30h 03.07.2015  Sve usluge pod jednim imenom - mts Tvoj svet!|1
Je l si jos u gradu? :)|1
Vas kredit je dopunjen sa 200,00 din i vazi do 04.07.2016. Platite po dobijanju slipa. TID:11100732011528. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Des?|0
E Gago, nikako, mozda tek uvece, u Bgu sam, ne znam do kad cu ostati a moram da ucim za ispit koji je u utorak|0
Propusten poziv:  0631778157 10:41h 06.07.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Branka jel ostaje rostilj za danas ili ne :-D?|1
Ostaje, sto ne bi?|0
Pa niko nista nije rekao na chatu zato, jedino sam ja nesto rekao pored tebe :-D|1
Propusten poziv:  0631778157 13:51h 06.07.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Propusten poziv:  0631778157 13:51h 06.07.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Stizem za 15-20min|0
Extra!|1
Branka stavi rec jesen :-D|1
Propusten poziv:  066465759 11:12h 07.07.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Propusten poziv:  0631778157 13:50h 07.07.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Ja sam free...|0
HAJDE NA PUNJENU PAPRIKU AKO VOLIS IL DA TI DONESEM|0
Hvala Vesna, decko mi stize svakog casa, ali jako lepo od Vas. Pita mama kako ste?|0
A PA OK.JA MISLIM NIJE MAMA DOSLA PA TE PITAM.PA DOBRO SAM.POZDRAVI JE.|0
Nije dosla nego smo bas pricale, u petak se vracaju|0
Slobice, mogu li da ti donesem pare sad?|0
Moze kod kuce sam|0
Vas kredit je dopunjen sa 200,00 din i vazi do 07.07.2016. Platite po dobijanju slipa. TID:18509018340669. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Promocija Internet 1 dan 100MB (50din) je aktivirana 08-07-2015 u 10:07. Provera stanja na *105#.|0
Izadjes?|0
Super ponuda! Za 149din dobijas 79 minuta u mts mrezi ili 79 SMS poruka u Srbiji, na 7 dana. Pozovi *100# i kupi promocije Minuti i Poruke. Odjava 6560|1
Da li hoces da veceras idemo na salsu?|0
Super ponuda! Za 149din dobijas 79 minuta u mts mrezi ili 79 SMS poruka u Srbiji, na 7 dana. Pozovi *100# i kupi promocije Minuti i Poruke. Odjava 6560|1
E Ivana izvini sto ti nisam pre odgovorila, imam nesto drugo u planu :/|-1
Ok :-)|1
Sta radis?jesi li kuci?|0
Vesna je|0
E Vesna, jesam, s deckom sam, sto?|0
Ok.izvini.uzivaj|0
Promocija Internet 1 dan 100MB (50din) vam istice 09.07.2015. u 24:00|0
Branislava, kako si? Kako je na poslu?... Da li znas nekog ko je slusao Teoriju igara kod Dugosije? Treba mi sveska sa predavanja...|0
Pitala sam, javljam cim mi se neko javi ;) a ostalo - tu i tamo, sto bi rekli Englezi: no pain, no game :) nadam se da ste i Vi dobro. Pozdrav|1
Tnx. Pozz|0
Bili ste zauzeti.Propusteni pozivi 6: 6: +381690306704 20:34h 09.07.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Promocija Internet 1 dan 100MB (50din) vam je upravo istekla. Pratite aktuelne promocije u USSD meniju. Vas mt:s|0
Draga profesorka, imate li neki mejl da Vam posaljem skriptu? :) studenti su je nedavno napisali|1
Slobce, 10 do 8 taxi od tebe, pa mene, maksu i mitrovica? :)|1
Super! t.stankovic12@gmail.com  Tnx|1
Ej ja sam se vec dogovorio sa giletom.|0
Kada stizes? Ja za minut. :-)|1
Brankaaaaaaaaa, kako vam je na proslavi? :D|1
Eeee fino je, prepijano, spominjemo te celo vece. Kako je tebi tu?? Pozdrav odavde!|1
Motörhead je pokidao, sad cirkulisem da nadjem stand sa 'ranom. :D Pozdravi sve tamo i razrednu narocito. ;) Upoznao sam neku Saru sa tvog faksa, rece da te zna. :)|1
Pita Zutic da l ti treba smestaj sutra. Kaze da je razuman i da poznaje studentske mogucnosti i potrebe. 3:D koja sara, djordjevic, popadic?|1
Jao Maksa i ja ti se nismo javili. Mora da si bio u wcu. Izvini!|1
Maaaaaa ja rokam do zore smestaj mi ne treba! :D Paaaaaaaaaa Sara, znam da nije sa tvog smera. Ima krupne svetle oci, cini mi se da vuku na zelene. :)|1
Djordjevic. Tezak snob, koristoljubiva, los covek. Tata joj neki ministar. Ne volim je.|-1
Joooooooooj dje je nadjoh. :D|1
Nistaaa. Docu ja na misu da se odjavim.|0
Propusteni pozivi 2: 2: 0659839838 12:04h 14.07.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Imas minute?|0
Petak, 17 Jul - start 21h Akusticna svirka u basti domaci / strani pop / rock  by IKA Unplugged Akcija :  Kokteli = 200,00 1l vina Prosecco + 1l kisele =1200,00 Zbog ogranicenog broja mesta pozeljno je rezervisati do cetrvrtka.  Vas Green House|0
Propusten poziv:  0642802235 20:54h 14.07.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Vas kredit je dopunjen sa 200,00 din i vazi do 14.07.2016. Platite po dobijanju slipa. TID:18509018637866. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Povoljan roming u Evropi i Crnoj Gori - razgovori, SMS i Internet kao kod kuce! Aktiviraj pakete Evropa i mtel Crna Gora na *100# u delu Roming. Odjava 6560|1
Your Google verification code is 876095|0
PA053DS|0
U PANCEVU za vozilo: PA053DS ste kupili kartu za parkiranje broj 29744437 u ZONI 1 po ceni od 30,53 din. koja vazi do 17.07.2015 20:09h. Sacuvajte ovu poruku.|0
Obavestavamo Vas da u 20:09h, 17.7.2015 godine istice parkiranje za vozilo PA053DS u ZONI 1.|0
Vas kredit je dopunjen sa 200,00 din i vazi do 19.07.2016. Platite po dobijanju slipa. TID:18509018874424. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Cene rominga u Grckoj: dolazni poziv 36 din/min; odlazni poziv 102 din/min uz uspostavu veze 11,90 din; SMS 24 din; Internet 60 din/100kB|0
Kupi Evropa paket za nize cene rominga u Grckoj - dolazni poziv 30 din/min; odlazni poziv 80 din/min, uspostava veze 0 din; SMS 20 din. Cena paketa za 5 dana je 299 din, za 15 dana 699 din. Vazi u mrezama Cosmote (GRC). Info i kupovina - besplatno pozovi mts vodic na *100*5# ili paket kupi slanjem SMS-a sa tekstom Evropa5 ili Evropa15 na broj +3817780|0
Super ponuda! Za 149din dobijas 79 minuta u mts mrezi ili 79 SMS poruka u Srbiji, na 7 dana. Pozovi *100# i kupi promocije Minuti i Poruke. Odjava 6560|1
Vas kredit je dopunjen sa 200,00 din i vazi do 24.07.2016. Platite po dobijanju slipa. TID:18509019085964. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Je l ste u Leptokariji? Mi verovatno oko 6 stizemo, nije bilo nekih kasnjenja. Sta ste odlucili za spavanje?|0
Stigli smo pre nekih pola sata i vec smo se brcnuli. Sto se tice spavanja ako vam stvarno ne smetamo hocemo da prenocimo :)|1
Dobro, ali mi cemo vam objasniti gde je vila da biste ulazili i izlazili bez nas jer bismo mogli da imamo problema. Javim ti kad stignemo|0
Je l stizete uskoro? Gde hocete da se nadjemo? Mi smo na plazi, deo bez lezaljki, na 200 m od gl ulice na desno kad gledas ka moru :)|1
Pa i mi smo tu blizu! Aj samo da se tusnemo i naci cemo vas?|1
Mi smo mislili ipak da idemo u Solun da ne pravimo problem... Aj dodjite direktno :)|1
E Gagin mob nesto zeza, pa bolje pisi na ovaj. Inace mi smo i dalje na plazi, sa glavne ulice kada se izadje na plazu pa se ide desno nekih 200 m ;-)|1
Evo, sad cemo vas potraziti, morali smo hitno do "sobe" :) ne pravite problem, objsnicu vam. Tanka sam s kreditom. Budite tu.|1
Cene rominga u Grckoj: dolazni poziv 36 din/min; odlazni poziv 102 din/min uz uspostavu veze 11,90 din; SMS 24 din; Internet 60 din/100kB|0
Kupi Evropa paket za nize cene rominga u Grckoj - dolazni poziv 30 din/min; odlazni poziv 80 din/min, uspostava veze 0 din; SMS 20 din. Cena paketa za 5 dana je 299 din, za 15 dana 699 din. Vazi u mrezama Cosmote (GRC). Info i kupovina - besplatno pozovi mts vodic na *100*5# ili paket kupi slanjem SMS-a sa tekstom Evropa5 ili Evropa15 na broj +3817780|0
Dopunom od 250 i vise dinara na kioscima Moj Kiosk, dobijate poene koje mozete da zamenite za odredjene proizvode u ponudi kioska. Info: kiosci i mts.rs/dopuna|0
Vas kredit je dopunjen sa 200,00 din i vazi do 28.07.2016. Platite po dobijanju slipa. TID:18200703709638. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Marko, u Grckoj sam, aj napisi sms pls|0
Morski pozdrav sestro.  Samo htedoh da te zamolim da na mom i sanjinom vencanju ti kao moja sestra okitis goste na dolasku. Nema nas mnogo, otprilike 40 pa ce to brzo ici. Cujemo se kad se vratis. Uzivaj u plavetnilu. Ljubim te.|0
I da, svakako se vidimo devetog avgusta na vencanju u Zemunu. Pozdrav|0
Rado! Pozdravi Sanju, uzivajte, jedva cekam deveti!|1
Vas kredit je dopunjen sa 300,00 din i vazi do 29.07.2016. Platite po dobijanju slipa. TID:18509019346524. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Postovani, stanje Vaseg racuna 10319264000 na dan 31/07/15 iznosi 1.578,75 RSD.Raspolozivi iznos je 1.578,75 RSD.Vasa Banka|0
Ne znam jesi li video poruku na fejsu? Ja cu se videti veceras s Dexterom pa da radimo ono, bas me nervira da mi visi taj projekat nad glavom stalno..|-1
Hej, izvini sto nisam odgovorio juce, i ja bih sto pre to da zavrsimo, ja mogu ako je u bg da se nadjemo, ili da se cujemo na skype... Vidi face|0
E dexteru aj posto moze i panic tad, da se cujemo ipak skajpom u to vreme, mozes?|0
Moze, svakako cu biti tu :) mada bi mi bilo draze u galeriji :D|1
Strava :) aj kad budemo radili mozemo tamo da blejimo :P|1
Vazi :))|1
Srecno sutra na prvom danu posla! :)|1
Kupim te ispred kuce za pola sata :-)|1
Nista mama ne odgovara za svadbu,kako vam je bilo?|0
Propusten poziv:  062436525 19:24h 04.08.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Super ponuda! Za 149din dobijas 79 minuta u mts mrezi ili 79 SMS poruka u Srbiji, na 7 dana. Pozovi *100# i kupi promocije Minuti i Poruke. Odjava 6560|1
Srecan rodjendan! Zelim ti od srce samo najlepse :) nadam se da ti je ok na poslu? Baci koju rec kad stignes. I smazi neku dobru tortu :D|1
Fala koleginice, cu da pojedem i neku tortu :) na poslu kul, evo prva nedelja tece, pojma nemam nista, jedno 20 novih termina, aws, ebs, s3, route 53, i jos gomila nekih stvari da bog sacuva :)|1
E Brano, jel hoces mozda da drzis casove nekom liku sa fona iz c-a? :-)|1
Pa moze. Aj daj mu mejl, samo da me ne zove, nemam dometa ni za lek..ako ti nije mrsko. branislava.sandrih@gmail.com|0
Vazi ;-)|1
Uplacena Vam je Express dopuna od 60,00 din. Iznos dopune uz naknadu od 7,20 din. bice naplacen kada budete imali dovoljno kredita. Molimo Vas dopunite kredit.|1
Mozes li mi porukom pustiti adresu kuce? :) i jel ostaje za 18h danas? Nikola|1
Vojvodjanska 50 :) kod drugog lezeceg policajca. Cekam te u 18h ;)|1
Povoljan roming u Evropi i Crnoj Gori - razgovori, SMS i Internet kao kod kuce! Aktiviraj pakete Evropa i mtel Crna Gora na *100# u delu Roming. Odjava 6560|1
Srecna slava tebi i tvojoj porodici :)|1
Hvala Brano|0
Izvini sto pisem kasno...jel si slobodna sutra da dodjem,da radimo stringove i sta budemo stigli uz to?:)|1
Branislava pozivamo te u nedelju od 20h da zajedno proslavimo nasu veridbu! Dragana i Ivan|1
Hvala puno na pozivu, doci cu sa zadovoljstvom! Videcu onda sa Nikolom oko detalja :) Veliki pozdrav!|1
Nema na čemu! Vidimo se....    :-)|1
10:30? :)|1
Kad imam bus iz grada u tom periodu? Sad sam ustao,sorry|0
Ti samo javi kad hoces da radimo ;)|1
Ej brano, mozes li za jedno sat sat i po, moram do apoteke nesto?|0
Vas kredit je dopunjen sa 250,00 din i vazi do 14.08.2016. Platite po dobijanju slipa. TID:18509020107132. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Postovani, sa Vaseg racuna su naplaceni naknada i vrednost Express dopune u iznosu od 67 dinara. Vas mts|0
Promocija Internet 1 dan 100MB (50din) je aktivirana 15-08-2015 u 22:26. Provera stanja na *105#.|0
Promocija Internet 1 dan 100MB (50din) vam istice 16.08.2015. u 24:00|0
Promocija Internet 1 dan 100MB (50din) vam je upravo istekla. Pratite aktuelne promocije u USSD meniju. Vas mt:s|0
Srecan rodjendan,sve najbolje !|1
Brano srecan ti rodjendan,sve najbolje ti zelim!!! :* Milutin|1
Opaaaaaaaaa, pa kome je to danas rodjendan, opa, pa neka ti je srecan rodjendan Brano, da zivis jos 100 godina minimum, do skromne 124e, pa posle polako :) a u medjuvremenu ti zelim dosta rasnih godina profesionalnog rada, pogotovo samostalnih, preduzetnickih :) a ovo ostalo, tipa zdravlje i zene, to se podrazumeva, tu nema sta mnogo da se dodaje :)|1
Opaaaa ko se to mene setio, i to s tako duhovitom i originalnom cestitkom :) hvala na lepim zeljama, divan si! :*|1
Hvala Milutine, lepo od tebe sto si me se setio. :)|1
Hvala Vesna :)|1
Setim se ja tebe često Brano!|1
Sta ko se tebe setio, pa opste je poznato da pravis trodnevno veselje kada ti je rodjendan, pola Panceva misli da je zemljotres, druga polovina je kod tebe na veselju :) enivej, sibni poruku kada budes u glavnome gradu, da odemo na neko pivo i da prozborimo koju majku mu :)|1
Danas slavimo zajedno sa Vama, uz zelju da Vam se ostvare svi Vasi snovi. Srecan rodjendan! Vasa UniCredit Banka|1
Super ponuda! Za 149din dobijas 79 minuta u mts mrezi ili 79 SMS poruka u Srbiji, na 7 dana. Pozovi *100# i kupi promocije Minuti i Poruke. Odjava 6560|1
Brano jel moze kolima da se dodje do tebe? Stvarno nosi pauk il to sala bila :-D?|1
Ma da biste mogli da pijete...|0
Aha hahaha a dobro onda, ja cu svakako kocu da pijem tako da svejedno mogu kolima :-D|1
Da li dolazis? Od 7 cekam goste.|0
Da li dolazis? Od 7 cekam goste.|0
E je l dolazis uskor za 10ak min bismo postavili|0
Brano molim te izvini,ne mogu nikako da se opasuljim i dodjem sebi.Imala sam jako tezak dan,isla sam i u Bg na neki razgovor za posao pa sam kasno stigla i umor me stigao...Izvini,nadoknadicu ti!Zelim ti srecan rodjendan,ljubim te puno|1
Sestro, volimo te najvise na svetu. Sanja i Marko a i baba Stanimirka salje pozdrave.|1
Hvala vam svima na cestitkama, divni ste! Ljubim vas|1
Jesi li jos uvek za setnju? Necu ipak nikud. Javi ako jesi|0
Aj za sat vremena ali kratka :) i ako nas kisa ne zezne ;)|1
Hajde doci cu za 10min po tebe, moze? :)|1
Setnja? Bez Maze, nemam trece patike xD|1
Propusten poziv:  062436525 21:11h 21.08.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Propusten poziv:  062436525 23:16h 24.08.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Vitkore, mozes li da mi javis kad mogu da te nazovem na fiksni, nesto bih te pitala? Brana|0
Mogu veceras kada dodjem u stan jel ti kasno|0
Nije naravno.. htela sam da te pitam, dosli bismo decko i ja u subotu na dane piva, pa da li ima mesta da tad prespavamo kod tebe. Imamo i dusek za spavanje :)|1
Reseno moze|0
Propusten poziv:  0112648378 10:17h 27.08.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Odg. sa onog broja: Ok,za oko sat vremena.|0
Dobrodosli na besplatan SMS servis za informacije i obavestenja.|0
28.08. u 13:58 je pokusana isporuka posiljke KU0001773073 od CET COMPUTER EQUIPME,ali nikoga nije bilo na adresi. Pozovite 011-331-3333 za vise informacija|0
Uplacena Vam je Express dopuna od 60,00 din. Iznos dopune uz naknadu od 7,20 din. bice naplacen kada budete imali dovoljno kredita. Molimo Vas dopunite kredit.|1
Propusten poziv:  0631778157 12:27h 29.08.2015  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Ipak cemo malo kasniti, Nikola je nesto vazno zaboravio pa smo se vratili...nadam se da ti ne pravim problem! :)|1
Ma kakvi.Kada od prilike stizete|0
Za 40min :)|1
Ok|0
Tu smo|0
Gde?|0
Na parkingu|0
Milana Stanivukovica 29?|0
Da.|0
Silazim|0
Branislava,mene tata nista nije pitao kad mi je zakazivao cas,ovde Ema inace :D,ja sutra idem popodne oko 6 u Bg,tako da stvarno ne mogu u 19h,ako ti mozes ranije ili u utorak? Stvarno izvini sto sad pomeram  :)|1
Branislava,mene tata nista nije pitao kad mi je zakazivao cas,ovde Ema inace :D,ja sutra idem popodne oko 6 u Bg,tako da stvarno ne mogu u 19h,ako ti mozes ranije ili u utorak? Stvarno izvini sto sad pomeram  :)|1
Vas kredit je dopunjen sa 200,00 din i vazi do 29.08.2016. Platite po dobijanju slipa. TID:18500061112072. Kupite nove Uzmi promocije na *100#. Info mts.rs/uzmi|0
Postovani, sa Vaseg racuna su naplaceni naknada i vrednost Express dopune u iznosu od 67 dinara. Vas mts|0
Sutra u 9h?|0
Jel moze u utorak ,molim te? Ja sam malo pre videla da imam ispit u 11 sati ujutru,i posle svakako moram da ostanem da upisem ocenu,i onda najbolje da se vidimo u utorak,stvarno izvini jos jednom,al sutra bas imam guzvu..|0
Utorak u 9h onda? Ja posle imam obaveza...|0
Mozee. Hvala ti puno!|1
Postovani/a, obavestavamo Vas da je UniCredit Bank Srbija a.d. (dalje: Banka), u skladu sa Zakonom o platnim uslugama (dalje: Zakon), izvrsila uskladjivanje Opstih uslova poslovanja (dalje: OUP), koji ce se primenjivati od 1.10.2015. Od tog datuma na ugovorni odnos izmedju klijenta i Banke primenjivace se izmenjeni OUP. Ukoliko su odredbe Vaseg ugovora sa Bankom suprotne odredbama uskladjenih OUP ili Zakona, na ugovorni odnos ce se primenjivati odredbe OUP, odnosno Zakona. Ako niste saglasni sa izmenama, imate pravo na raskid ugovora u roku od 3 meseca. Vise informacija, kao i uskladjene OUP mozete pronaci na sajtu Banke www.unicreditbank.rs ili u ekspoziturama. Vasa UniCredit Banka|0
